Date,total_confirmed_cases,total_discharged,total_deaths,total_active_cases,new_confirmed_cases,new_discharged,new_deaths,State,data
2020-06-29,302.0,207.0,3.0,92.0,0.0,0.0,0.0,Abia,
2020-06-29,84.0,47.0,6.0,31.0,0.0,9.0,0.0,Adamawa,
2020-06-29,124.0,47.0,5.0,72.0,8.0,0.0,0.0,Osun,
2020-06-29,1372.0,686.0,12.0,674.0,66.0,180.0,1.0,Oyo,
2020-06-29,1211.0,904.0,51.0,256.0,11.0,38.0,0.0,Kano,
2020-06-29,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-29,198.0,100.0,12.0,86.0,13.0,3.0,0.0,Bayelsa,
2020-06-29,43.0,29.0,2.0,12.0,0.0,0.0,0.0,Ekiti,
2020-06-29,965.0,190.0,23.0,752.0,53.0,0.0,1.0,Delta,
2020-06-29,59.0,30.0,1.0,28.0,12.0,15.0,0.0,Benue,
2020-06-29,714.0,478.0,12.0,224.0,11.0,29.0,0.0,Kaduna,
2020-06-29,213.0,113.0,8.0,92.0,7.0,1.0,0.0,Nasara,
2020-06-29,551.0,270.0,22.0,259.0,2.0,3.0,0.0,Katsina,
2020-06-29,76.0,42.0,6.0,28.0,0.0,0.0,0.0,Kebbi,
2020-06-29,1056.0,605.0,38.0,413.0,0.0,21.0,0.0,Rivers,
2020-06-29,84.0,37.0,3.0,44.0,0.0,0.0,0.0,Niger,
2020-06-29,986.0,280.0,36.0,670.0,24.0,3.0,1.0,Edo,
2020-06-29,151.0,118.0,15.0,18.0,0.0,0.0,0.0,Sokoto,
2020-06-29,318.0,40.0,5.0,273.0,15.0,2.0,1.0,Imo,
2020-06-29,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-29,217.0,128.0,6.0,83.0,0.0,0.0,0.0,Kwara,
2020-06-29,59.0,48.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-29,438.0,344.0,3.0,91.0,43.0,2.0,0.0,Ebonyi,
2020-06-29,4.0,0.0,0.0,4.0,0.0,0.0,0.0,Kogi,
2020-06-29,276.0,89.0,19.0,168.0,32.0,0.0,0.0,Ondo,
2020-06-29,261.0,63.0,6.0,192.0,0.0,13.0,0.0,Enugu,
2020-06-29,10310.0,1593.0,127.0,8590.0,166.0,1.0,1.0,Lagos,
2020-06-29,491.0,422.0,32.0,37.0,5.0,4.0,0.0,Borno,
2020-06-29,86.0,54.0,2.0,30.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-29,73.0,57.0,9.0,7.0,2.0,0.0,0.0,Anambra,
2020-06-29,807.0,570.0,18.0,219.0,25.0,31.0,0.0,Ogun,
2020-06-29,19.0,10.0,0.0,9.0,0.0,0.0,0.0,Taraba,
2020-06-29,503.0,350.0,19.0,134.0,11.0,4.0,3.0,Gombe,
2020-06-29,500.0,439.0,12.0,49.0,0.0,0.0,0.0,Bauchi,
2020-06-28,19.0,10.0,0.0,9.0,0.0,0.0,0.0,Taraba,
2020-06-28,10144.0,1592.0,126.0,8426.0,118.0,62.0,0.0,Lagos,
2020-06-28,43.0,29.0,2.0,12.0,0.0,1.0,0.0,Ekiti,
2020-06-28,76.0,42.0,6.0,28.0,0.0,0.0,0.0,Kebbi,
2020-06-28,1306.0,506.0,11.0,789.0,1.0,0.0,0.0,Oyo,
2020-06-28,59.0,48.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-28,4.0,0.0,0.0,4.0,1.0,0.0,0.0,Kogi,
2020-06-28,71.0,57.0,9.0,5.0,0.0,0.0,0.0,Anambra,
2020-06-28,962.0,277.0,35.0,650.0,29.0,10.0,2.0,Edo,
2020-06-28,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-28,185.0,97.0,12.0,76.0,1.0,42.0,0.0,Bayelsa,
2020-06-28,151.0,118.0,15.0,18.0,0.0,0.0,0.0,Sokoto,
2020-06-28,84.0,37.0,3.0,44.0,0.0,0.0,0.0,Niger,
2020-06-28,395.0,342.0,3.0,50.0,68.0,85.0,2.0,Ebonyi,
2020-06-28,244.0,89.0,19.0,136.0,12.0,18.0,0.0,Ondo,
2020-06-28,261.0,50.0,6.0,205.0,3.0,6.0,0.0,Enugu,
2020-06-28,486.0,418.0,32.0,36.0,0.0,0.0,0.0,Borno,
2020-06-28,217.0,128.0,6.0,83.0,0.0,0.0,0.0,Kwara,
2020-06-28,782.0,539.0,18.0,225.0,8.0,0.0,1.0,Ogun,
2020-06-28,302.0,207.0,3.0,92.0,0.0,34.0,0.0,Abia,
2020-06-28,492.0,346.0,16.0,130.0,0.0,2.0,0.0,Gombe,
2020-06-28,500.0,439.0,12.0,49.0,3.0,15.0,0.0,Bauchi,
2020-06-28,703.0,449.0,12.0,242.0,0.0,26.0,0.0,Kaduna,
2020-06-28,303.0,38.0,4.0,261.0,13.0,0.0,1.0,Imo,
2020-06-28,116.0,47.0,5.0,64.0,8.0,0.0,0.0,Osun,
2020-06-28,1200.0,866.0,51.0,283.0,5.0,31.0,0.0,Kano,
2020-06-28,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-28,912.0,190.0,22.0,700.0,84.0,20.0,0.0,Delta,
2020-06-28,47.0,15.0,1.0,31.0,0.0,0.0,0.0,Benue,
2020-06-28,1056.0,584.0,38.0,434.0,6.0,10.0,0.0,Rivers,
2020-06-28,84.0,38.0,6.0,40.0,11.0,1.0,0.0,Adamawa,
2020-06-28,206.0,112.0,8.0,86.0,0.0,0.0,0.0,Nasara,
2020-06-28,549.0,267.0,22.0,260.0,21.0,0.0,0.0,Katsina,
2020-06-28,86.0,54.0,2.0,30.0,3.0,11.0,0.0,Akwa Ibom,
2020-06-27,59.0,48.0,8.0,3.0,3.0,3.0,0.0,Yobe,
2020-06-27,1195.0,835.0,51.0,309.0,4.0,17.0,0.0,Kano,
2020-06-27,703.0,423.0,12.0,268.0,19.0,103.0,2.0,Kaduna,
2020-06-27,206.0,112.0,8.0,86.0,8.0,0.0,0.0,Nasara,
2020-06-27,486.0,418.0,32.0,36.0,9.0,31.0,0.0,Borno,
2020-06-27,290.0,38.0,3.0,249.0,12.0,5.0,0.0,Imo,
2020-06-27,47.0,15.0,1.0,31.0,0.0,0.0,0.0,Benue,
2020-06-27,76.0,42.0,6.0,28.0,5.0,0.0,0.0,Kebbi,
2020-06-27,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-27,108.0,47.0,5.0,56.0,2.0,0.0,0.0,Osun,
2020-06-27,184.0,55.0,12.0,117.0,0.0,14.0,0.0,Bayelsa,
2020-06-27,828.0,170.0,22.0,636.0,47.0,0.0,0.0,Delta,
2020-06-27,1305.0,506.0,11.0,788.0,41.0,0.0,1.0,Oyo,
2020-06-27,43.0,28.0,2.0,13.0,3.0,0.0,0.0,Ekiti,
2020-06-27,217.0,128.0,6.0,83.0,0.0,0.0,0.0,Kwara,
2020-06-27,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-27,497.0,424.0,12.0,61.0,0.0,0.0,0.0,Bauchi,
2020-06-27,774.0,539.0,17.0,218.0,18.0,41.0,0.0,Ogun,
2020-06-27,933.0,267.0,33.0,633.0,60.0,0.0,0.0,Edo,
2020-06-27,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-27,492.0,344.0,16.0,132.0,5.0,15.0,0.0,Gombe,
2020-06-27,19.0,10.0,0.0,9.0,0.0,0.0,0.0,Taraba,
2020-06-27,83.0,43.0,2.0,38.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-27,1050.0,574.0,38.0,438.0,68.0,38.0,0.0,Rivers,
2020-06-27,528.0,267.0,22.0,239.0,0.0,0.0,0.0,Katsina,
2020-06-27,84.0,37.0,3.0,44.0,0.0,0.0,0.0,Niger,
2020-06-27,258.0,44.0,6.0,208.0,56.0,7.0,1.0,Enugu,
2020-06-27,327.0,257.0,1.0,69.0,42.0,10.0,0.0,Ebonyi,
2020-06-27,232.0,71.0,19.0,142.0,16.0,1.0,0.0,Ondo,
2020-06-27,71.0,57.0,9.0,5.0,0.0,0.0,0.0,Anambra,
2020-06-27,151.0,118.0,15.0,18.0,11.0,0.0,0.0,Sokoto,
2020-06-27,10026.0,1530.0,126.0,8370.0,285.0,55.0,0.0,Lagos,
2020-06-27,302.0,173.0,3.0,126.0,5.0,0.0,0.0,Abia,
2020-06-27,73.0,37.0,6.0,30.0,0.0,0.0,0.0,Adamawa,
2020-06-26,106.0,47.0,5.0,54.0,22.0,0.0,0.0,Osun,
2020-06-26,1264.0,506.0,10.0,748.0,76.0,169.0,1.0,Oyo,
2020-06-26,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-26,19.0,10.0,0.0,9.0,0.0,0.0,0.0,Taraba,
2020-06-26,1191.0,818.0,51.0,322.0,0.0,25.0,0.0,Kano,
2020-06-26,56.0,45.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-26,140.0,118.0,15.0,7.0,0.0,0.0,1.0,Sokoto,
2020-06-26,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-26,497.0,424.0,12.0,61.0,4.0,46.0,0.0,Bauchi,
2020-06-26,278.0,33.0,3.0,242.0,9.0,10.0,0.0,Imo,
2020-06-26,216.0,70.0,19.0,127.0,10.0,3.0,0.0,Ondo,
2020-06-26,9741.0,1475.0,126.0,8140.0,259.0,0.0,0.0,Lagos,
2020-06-26,684.0,320.0,10.0,354.0,16.0,8.0,0.0,Kaduna,
2020-06-26,756.0,498.0,17.0,241.0,23.0,45.0,0.0,Ogun,
2020-06-26,83.0,43.0,2.0,38.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-26,487.0,329.0,16.0,142.0,5.0,12.0,0.0,Gombe,
2020-06-26,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-26,84.0,37.0,3.0,44.0,0.0,0.0,0.0,Niger,
2020-06-26,202.0,37.0,5.0,160.0,0.0,0.0,0.0,Enugu,
2020-06-26,873.0,267.0,33.0,573.0,22.0,10.0,1.0,Edo,
2020-06-26,71.0,57.0,9.0,5.0,1.0,0.0,0.0,Anambra,
2020-06-26,198.0,112.0,8.0,78.0,0.0,0.0,0.0,Nasara,
2020-06-26,477.0,387.0,32.0,58.0,0.0,0.0,0.0,Borno,
2020-06-26,297.0,173.0,3.0,121.0,9.0,0.0,0.0,Abia,
2020-06-26,47.0,15.0,1.0,31.0,0.0,0.0,0.0,Benue,
2020-06-26,285.0,247.0,1.0,37.0,21.0,25.0,0.0,Ebonyi,
2020-06-26,982.0,536.0,38.0,408.0,46.0,63.0,2.0,Rivers,
2020-06-26,71.0,42.0,6.0,23.0,0.0,0.0,0.0,Kebbi,
2020-06-26,184.0,41.0,12.0,131.0,0.0,0.0,0.0,Bayelsa,
2020-06-26,781.0,170.0,22.0,589.0,66.0,11.0,0.0,Delta,
2020-06-26,73.0,37.0,6.0,30.0,0.0,0.0,0.0,Adamawa,
2020-06-26,528.0,267.0,22.0,239.0,69.0,0.0,0.0,Katsina,
2020-06-26,217.0,128.0,6.0,83.0,0.0,0.0,0.0,Kwara,
2020-06-26,40.0,28.0,2.0,10.0,2.0,0.0,0.0,Ekiti,
2020-06-25,84.0,37.0,3.0,44.0,5.0,0.0,0.0,Niger,
2020-06-25,493.0,378.0,12.0,103.0,5.0,10.0,0.0,Bauchi,
2020-06-25,288.0,173.0,3.0,112.0,8.0,0.0,0.0,Abia,
2020-06-25,56.0,45.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-25,19.0,10.0,0.0,9.0,1.0,0.0,0.0,Taraba,
2020-06-25,264.0,222.0,1.0,41.0,0.0,0.0,0.0,Ebonyi,
2020-06-25,70.0,57.0,9.0,4.0,0.0,0.0,0.0,Anambra,
2020-06-25,668.0,312.0,10.0,346.0,33.0,4.0,0.0,Kaduna,
2020-06-25,936.0,473.0,36.0,427.0,6.0,19.0,1.0,Rivers,
2020-06-25,83.0,43.0,2.0,38.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-25,851.0,257.0,32.0,562.0,34.0,4.0,0.0,Edo,
2020-06-25,1191.0,793.0,51.0,347.0,0.0,19.0,0.0,Kano,
2020-06-25,198.0,112.0,8.0,78.0,5.0,0.0,0.0,Nasara,
2020-06-25,206.0,67.0,19.0,120.0,44.0,0.0,2.0,Ondo,
2020-06-25,47.0,15.0,1.0,31.0,0.0,0.0,0.0,Benue,
2020-06-25,269.0,23.0,3.0,243.0,22.0,2.0,0.0,Imo,
2020-06-25,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-25,71.0,42.0,6.0,23.0,4.0,2.0,0.0,Kebbi,
2020-06-25,184.0,41.0,12.0,131.0,0.0,0.0,0.0,Bayelsa,
2020-06-25,84.0,47.0,5.0,32.0,11.0,0.0,0.0,Osun,
2020-06-25,715.0,159.0,22.0,534.0,106.0,0.0,0.0,Delta,
2020-06-25,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-25,1188.0,337.0,9.0,842.0,33.0,45.0,0.0,Oyo,
2020-06-25,38.0,28.0,2.0,8.0,3.0,0.0,0.0,Ekiti,
2020-06-25,140.0,118.0,14.0,8.0,0.0,0.0,0.0,Sokoto,
2020-06-25,9482.0,1475.0,126.0,7881.0,159.0,17.0,0.0,Lagos,
2020-06-25,459.0,267.0,22.0,170.0,25.0,28.0,0.0,Katsina,
2020-06-25,202.0,37.0,5.0,160.0,28.0,6.0,0.0,Enugu,
2020-06-25,73.0,37.0,6.0,30.0,15.0,0.0,1.0,Adamawa,
2020-06-25,217.0,128.0,6.0,83.0,0.0,0.0,0.0,Kwara,
2020-06-25,482.0,317.0,16.0,149.0,0.0,15.0,0.0,Gombe,
2020-06-25,733.0,453.0,17.0,263.0,12.0,2.0,0.0,Ogun,
2020-06-25,477.0,387.0,32.0,58.0,0.0,11.0,1.0,Borno,
2020-06-25,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-24,477.0,376.0,31.0,70.0,0.0,0.0,0.0,Borno,
2020-06-24,56.0,45.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-24,721.0,451.0,17.0,253.0,22.0,29.0,1.0,Ogun,
2020-06-24,47.0,15.0,1.0,31.0,0.0,0.0,0.0,Benue,
2020-06-24,434.0,239.0,22.0,173.0,0.0,0.0,0.0,Katsina,
2020-06-24,83.0,43.0,2.0,38.0,18.0,0.0,0.0,Akwa Ibom,
2020-06-24,193.0,112.0,8.0,73.0,0.0,18.0,2.0,Nasara,
2020-06-24,635.0,308.0,10.0,317.0,27.0,0.0,0.0,Kaduna,
2020-06-24,482.0,302.0,16.0,164.0,3.0,24.0,1.0,Gombe,
2020-06-24,162.0,67.0,17.0,78.0,0.0,8.0,0.0,Ondo,
2020-06-24,67.0,40.0,6.0,21.0,0.0,0.0,0.0,Kebbi,
2020-06-24,9323.0,1458.0,126.0,7739.0,250.0,1.0,0.0,Lagos,
2020-06-24,184.0,41.0,12.0,131.0,7.0,1.0,1.0,Bayelsa,
2020-06-24,609.0,159.0,22.0,428.0,40.0,23.0,2.0,Delta,
2020-06-24,247.0,21.0,3.0,223.0,1.0,0.0,0.0,Imo,
2020-06-24,35.0,28.0,2.0,5.0,0.0,0.0,0.0,Ekiti,
2020-06-24,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-24,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-24,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-24,1191.0,774.0,51.0,366.0,1.0,30.0,0.0,Kano,
2020-06-24,1155.0,292.0,9.0,854.0,100.0,1.0,0.0,Oyo,
2020-06-24,73.0,47.0,5.0,21.0,6.0,1.0,0.0,Osun,
2020-06-24,817.0,253.0,32.0,532.0,20.0,10.0,0.0,Edo,
2020-06-24,217.0,128.0,6.0,83.0,17.0,6.0,0.0,Kwara,
2020-06-24,58.0,37.0,5.0,16.0,13.0,0.0,0.0,Adamawa,
2020-06-24,930.0,454.0,35.0,441.0,0.0,14.0,0.0,Rivers,
2020-06-24,264.0,222.0,1.0,41.0,0.0,0.0,0.0,Ebonyi,
2020-06-24,488.0,368.0,12.0,108.0,6.0,21.0,1.0,Bauchi,
2020-06-24,70.0,57.0,9.0,4.0,4.0,6.0,0.0,Anambra,
2020-06-24,280.0,173.0,3.0,104.0,28.0,80.0,0.0,Abia,
2020-06-24,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-24,140.0,118.0,14.0,8.0,2.0,2.0,0.0,Sokoto,
2020-06-24,79.0,37.0,3.0,39.0,13.0,0.0,0.0,Niger,
2020-06-24,174.0,31.0,5.0,138.0,14.0,0.0,0.0,Enugu,
2020-06-23,569.0,136.0,20.0,413.0,37.0,6.0,0.0,Delta,
2020-06-23,246.0,21.0,3.0,222.0,3.0,0.0,0.0,Imo,
2020-06-23,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-23,35.0,28.0,2.0,5.0,0.0,0.0,0.0,Ekiti,
2020-06-23,66.0,37.0,3.0,26.0,0.0,0.0,0.0,Niger,
2020-06-23,479.0,278.0,15.0,186.0,0.0,28.0,1.0,Gombe,
2020-06-23,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-23,264.0,222.0,1.0,41.0,0.0,0.0,0.0,Ebonyi,
2020-06-23,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-23,177.0,40.0,11.0,126.0,0.0,11.0,0.0,Bayelsa,
2020-06-23,252.0,93.0,3.0,156.0,20.0,0.0,0.0,Abia,
2020-06-23,65.0,43.0,2.0,20.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-23,200.0,122.0,6.0,72.0,0.0,0.0,0.0,Kwara,
2020-06-23,162.0,59.0,17.0,86.0,8.0,3.0,0.0,Ondo,
2020-06-23,1190.0,744.0,51.0,395.0,0.0,26.0,0.0,Kano,
2020-06-23,1055.0,291.0,9.0,755.0,67.0,0.0,0.0,Oyo,
2020-06-23,434.0,239.0,22.0,173.0,0.0,0.0,0.0,Katsina,
2020-06-23,138.0,116.0,14.0,8.0,0.0,0.0,0.0,Sokoto,
2020-06-23,67.0,46.0,5.0,16.0,7.0,0.0,0.0,Osun,
2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cross River,
2020-06-23,797.0,243.0,32.0,522.0,0.0,1.0,1.0,Edo,
2020-06-23,56.0,45.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-23,45.0,37.0,5.0,3.0,0.0,0.0,0.0,Adamawa,
2020-06-23,160.0,31.0,5.0,124.0,16.0,2.0,0.0,Enugu,
2020-06-23,482.0,347.0,11.0,124.0,15.0,23.0,0.0,Bauchi,
2020-06-23,608.0,308.0,10.0,290.0,8.0,0.0,0.0,Kaduna,
2020-06-23,47.0,15.0,1.0,31.0,3.0,0.0,1.0,Benue,
2020-06-23,66.0,51.0,9.0,6.0,0.0,0.0,0.0,Anambra,
2020-06-23,477.0,376.0,31.0,70.0,1.0,9.0,0.0,Borno,
2020-06-23,193.0,94.0,6.0,93.0,0.0,0.0,0.0,Nasara,
2020-06-23,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-23,930.0,440.0,35.0,455.0,0.0,31.0,4.0,Rivers,
2020-06-23,699.0,422.0,16.0,261.0,36.0,56.0,0.0,Ogun,
2020-06-23,9073.0,1457.0,126.0,7490.0,209.0,9.0,0.0,Lagos,
2020-06-23,67.0,40.0,6.0,21.0,0.0,0.0,0.0,Kebbi,
2020-06-22,193.0,94.0,6.0,93.0,9.0,6.0,0.0,Nasara,
2020-06-22,138.0,116.0,14.0,8.0,3.0,1.0,0.0,Sokoto,
2020-06-22,930.0,409.0,31.0,490.0,56.0,18.0,0.0,Rivers,
2020-06-22,44.0,15.0,0.0,29.0,0.0,0.0,0.0,Benue,
2020-06-22,988.0,291.0,9.0,688.0,76.0,9.0,0.0,Oyo,
2020-06-22,144.0,29.0,5.0,110.0,0.0,0.0,0.0,Enugu,
2020-06-22,1190.0,718.0,51.0,421.0,0.0,6.0,1.0,Kano,
2020-06-22,232.0,93.0,3.0,136.0,10.0,0.0,0.0,Abia,
2020-06-22,177.0,29.0,11.0,137.0,8.0,0.0,1.0,Bayelsa,
2020-06-22,67.0,40.0,6.0,21.0,0.0,0.0,0.0,Kebbi,
2020-06-22,66.0,51.0,9.0,6.0,0.0,0.0,0.0,Anambra,
2020-06-22,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-22,60.0,46.0,5.0,9.0,0.0,0.0,0.0,Osun,
2020-06-22,476.0,367.0,31.0,78.0,8.0,5.0,0.0,Borno,
2020-06-22,35.0,28.0,2.0,5.0,0.0,0.0,0.0,Ekiti,
2020-06-22,45.0,37.0,5.0,3.0,0.0,0.0,0.0,Adamawa,
2020-06-22,66.0,37.0,3.0,26.0,0.0,0.0,0.0,Niger,
2020-06-22,532.0,130.0,20.0,382.0,31.0,6.0,3.0,Delta,
2020-06-22,264.0,222.0,1.0,41.0,30.0,85.0,1.0,Ebonyi,
2020-06-22,797.0,242.0,31.0,524.0,13.0,45.0,0.0,Edo,
2020-06-22,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-22,65.0,43.0,2.0,20.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-22,434.0,239.0,22.0,173.0,8.0,6.0,0.0,Katsina,
2020-06-22,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-22,200.0,122.0,6.0,72.0,20.0,0.0,0.0,Kwara,
2020-06-22,154.0,56.0,17.0,81.0,20.0,14.0,0.0,Ondo,
2020-06-22,600.0,308.0,10.0,282.0,20.0,6.0,0.0,Kaduna,
2020-06-22,467.0,324.0,11.0,132.0,3.0,0.0,0.0,Bauchi,
2020-06-22,8864.0,1448.0,126.0,7290.0,288.0,4.0,0.0,Lagos,
2020-06-22,663.0,366.0,16.0,281.0,17.0,5.0,1.0,Ogun,
2020-06-22,56.0,45.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-22,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-22,243.0,21.0,3.0,219.0,9.0,0.0,0.0,Imo,
2020-06-22,479.0,250.0,14.0,215.0,28.0,4.0,0.0,Gombe,
2020-06-21,646.0,361.0,15.0,270.0,23.0,3.0,0.0,Ogun,
2020-06-21,66.0,51.0,9.0,6.0,0.0,0.0,0.0,Anambra,
2020-06-21,169.0,29.0,10.0,130.0,14.0,0.0,1.0,Bayelsa,
2020-06-21,67.0,40.0,6.0,21.0,0.0,0.0,0.0,Kebbi,
2020-06-21,468.0,362.0,31.0,75.0,2.0,9.0,0.0,Borno,
2020-06-21,234.0,21.0,3.0,210.0,29.0,0.0,0.0,Imo,
2020-06-21,580.0,302.0,10.0,268.0,28.0,16.0,0.0,Kaduna,
2020-06-21,44.0,15.0,0.0,29.0,5.0,3.0,0.0,Benue,
2020-06-21,222.0,93.0,3.0,126.0,1.0,0.0,0.0,Abia,
2020-06-21,874.0,391.0,31.0,452.0,8.0,35.0,1.0,Rivers,
2020-06-21,784.0,197.0,31.0,556.0,5.0,36.0,0.0,Edo,
2020-06-21,184.0,88.0,6.0,90.0,0.0,0.0,0.0,Nasara,
2020-06-21,35.0,28.0,2.0,5.0,1.0,0.0,0.0,Ekiti,
2020-06-21,464.0,324.0,11.0,129.0,17.0,2.0,0.0,Bauchi,
2020-06-21,144.0,29.0,5.0,110.0,18.0,0.0,0.0,Enugu,
2020-06-21,8576.0,1444.0,126.0,7006.0,169.0,8.0,3.0,Lagos,
2020-06-21,234.0,137.0,0.0,97.0,0.0,0.0,0.0,Ebonyi,
2020-06-21,45.0,37.0,5.0,3.0,3.0,0.0,1.0,Adamawa,
2020-06-21,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-21,66.0,37.0,3.0,26.0,0.0,4.0,1.0,Niger,
2020-06-21,135.0,115.0,14.0,6.0,0.0,0.0,0.0,Sokoto,
2020-06-21,451.0,246.0,14.0,191.0,0.0,20.0,0.0,Gombe,
2020-06-21,501.0,124.0,17.0,360.0,0.0,0.0,0.0,Delta,
2020-06-21,56.0,45.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-21,60.0,46.0,5.0,9.0,6.0,0.0,1.0,Osun,
2020-06-21,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-21,76.0,71.0,5.0,0.0,0.0,0.0,0.0,Zamfara,
2020-06-21,180.0,122.0,6.0,52.0,0.0,0.0,0.0,Kwara,
2020-06-21,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-21,912.0,282.0,9.0,621.0,52.0,0.0,0.0,Oyo,
2020-06-21,426.0,233.0,22.0,171.0,0.0,0.0,0.0,Katsina,
2020-06-21,134.0,42.0,17.0,75.0,0.0,0.0,1.0,Ondo,
2020-06-21,1190.0,712.0,50.0,428.0,6.0,0.0,0.0,Kano,
2020-06-21,65.0,43.0,2.0,20.0,0.0,3.0,0.0,Akwa Ibom,
2020-06-20,205.0,21.0,3.0,181.0,0.0,0.0,0.0,Imo,
2020-06-20,623.0,358.0,15.0,250.0,0.0,0.0,0.0,Ogun,
2020-06-20,67.0,40.0,6.0,21.0,0.0,6.0,0.0,Kebbi,
2020-06-20,860.0,282.0,9.0,569.0,51.0,1.0,0.0,Oyo,
2020-06-20,447.0,322.0,11.0,114.0,0.0,0.0,0.0,Bauchi,
2020-06-20,180.0,122.0,6.0,52.0,0.0,0.0,0.0,Kwara,
2020-06-20,317.0,191.0,6.0,120.0,0.0,0.0,0.0,Jigawa,
2020-06-20,866.0,356.0,30.0,480.0,127.0,52.0,3.0,Rivers,
2020-06-20,155.0,29.0,9.0,117.0,27.0,0.0,0.0,Bayelsa,
2020-06-20,184.0,88.0,6.0,90.0,3.0,10.0,0.0,Nasara,
2020-06-20,1184.0,712.0,50.0,422.0,2.0,5.0,0.0,Kano,
2020-06-20,56.0,45.0,8.0,3.0,0.0,0.0,0.0,Yobe,
2020-06-20,779.0,161.0,31.0,587.0,31.0,0.0,0.0,Edo,
2020-06-20,34.0,28.0,2.0,4.0,2.0,2.0,0.0,Ekiti,
2020-06-20,126.0,29.0,5.0,92.0,0.0,1.0,0.0,Enugu,
2020-06-20,39.0,12.0,0.0,27.0,0.0,0.0,0.0,Benue,
2020-06-20,221.0,93.0,3.0,125.0,0.0,0.0,0.0,Abia,
2020-06-20,54.0,46.0,4.0,4.0,0.0,1.0,0.0,Osun,
2020-06-20,66.0,51.0,9.0,6.0,0.0,0.0,0.0,Anambra,
2020-06-20,451.0,226.0,14.0,211.0,0.0,6.0,1.0,Gombe,
2020-06-20,3.0,0.0,0.0,3.0,0.0,0.0,0.0,Kogi,
2020-06-20,135.0,115.0,14.0,6.0,0.0,0.0,0.0,Sokoto,
2020-06-20,42.0,37.0,4.0,1.0,0.0,0.0,0.0,Adamawa,
2020-06-20,66.0,33.0,2.0,31.0,0.0,0.0,0.0,Niger,
2020-06-20,65.0,40.0,2.0,23.0,0.0,0.0,0.0,Akwa Ibom,
2020-06-20,426.0,233.0,22.0,171.0,0.0,0.0,0.0,Katsina,
2020-06-20,18.0,10.0,0.0,8.0,0.0,0.0,0.0,Taraba,
2020-06-20,501.0,124.0,17.0,360.0,83.0,5.0,0.0,Delta,
2020-06-20,8407.0,1436.0,123.0,6848.0,230.0,31.0,15.0,Lagos,
2020-06-20,134.0,42.0,16.0,76.0,6.0,0.0,0.0,Ondo,
